2017-05-23 16:28:01,08p,hana001,lord,win,tsuki002,rebel,lose,snow052,rebel,lose,snow049,rebel,lose,shin006,renegade,lose,kaze017,rebel,lose,kami011,loyalist,win,wind021,loyalist,win
2017-05-23 16:49:41,08p,snow036,rebel,win,kaze018,lord,lose,wind054,rebel,win,luna025,loyalist,lose,snow027,loyalist,lose,snow013,renegade,lose,sp003,rebel,win,kami004,rebel,win
2017-05-23 20:39:29,06p,luna015,rebel,win,sp014,renegade,lose,luna025,rebel,win,tsuki005,loyalist,lose,luna041,lord,lose,kaze008,rebel,win
2017-05-23 21:18:03,06p,luna037,lord,win,bloom015,rebel,lose,yuki002,rebel,lose,bangai007,rebel,lose,bloom055,renegade,lose,sp003,loyalist,win
2017-05-23 22:04:54,08p,bloom011,lord,win,kami008,loyalist,win,bangai004,rebel,lose,bangai010,rebel,lose,sp012,rebel,lose,kaze018,rebel,lose,bangai009,renegade,lose,bloom019,loyalist,win
2017-05-23 22:07:40,08p,sp014,loyalist,win,snow013,lord,win,yuki005,rebel,lose,bloom055,loyalist,win,luna030,renegade,lose,luna031,rebel,lose,kaze018,rebel,lose,bloom039,rebel,lose
2017-05-23 22:10:05,06p,luna001,lord,surrender,kami003,rebel,surrender,bangai003,rebel,surrender,yuki005,renegade,surrender,tsuki014,loyalist,surrender,luna049,rebel,surrender
2017-05-23 22:32:23,08p,luna049,rebel,win,sp014,renegade,lose,snow010,loyalist,lose,luna032,rebel,win,kami006,rebel,win,kami013,loyalist,lose,bloom029,rebel,win,kaze001,lord,lose
2017-05-23 23:05:48,08p,hana005,rebel,win,hana014,loyalist,lose,kami003,loyalist,lose,hana018,lord,lose,bangai010,renegade,lose,sp001,rebel,win,snow039,rebel,win,bloom017,rebel,win
2017-05-23 23:09:22,08p,hana007,rebel,win,sp015,loyalist,lose,sp003,rebel,win,kami007,renegade,lose,bloom035,loyalist,lose,yuki015,rebel,win,tsuki013,rebel,win,shin002,lord,lose
2017-05-23 23:11:52,06p,hana017,rebel,win,snow012,lord,lose,shin016,renegade,lose,sp011,loyalist,lose,snow031,rebel,win,snow054,rebel,win
2017-05-23 23:17:37,06p,kami010,loyalist,win,hana007,renegade,lose,hana015,rebel,lose,yuki001,rebel,lose,yuki017,rebel,lose,yuki018,lord,win
